"date","time","year","month","day","season","time_of_day","lat","lon","swell","beaufort","id","home_screen","effort","group","species","age","count","behaviour","distance_band","shag_plumage","note","species_nice_name"
2025-08-16,15H 2M 31S,2025,8,16,"winter","afternoon",-46.8506199913099,168.184366794303,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,15H 10M 16S,2025,8,16,"winter","afternoon",-46.8044002074748,168.222564635798,"0-0.5","0",14,"seabirds",NA,"shag","pied_shag",NA,1,"sitting_on_water","50-100m",NA,NA,"Pied shag"
2025-08-16,15H 16M 28S,2025,8,16,"winter","afternoon",-46.7672701785341,168.252585763112,"0-0.5","0",14,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_W",NA,NA,NA,"Common diving petrel"
2025-08-16,15H 17M 10S,2025,8,16,"winter","afternoon",-46.7629736987874,168.255727635697,"0-0.5","0",14,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","50-100m",NA,NA,"Common diving petrel"
2025-08-16,15H 19M 53S,2025,8,16,"winter","afternoon",-46.7466602101922,168.268398810178,"0-0.5","0",14,"seabirds",NA,"penguin","blue_penguin",NA,1,"sitting_on_water","0-50m",NA,NA,"Blue penguin"
2025-08-16,15H 29M 31S,2025,8,16,"winter","afternoon",-46.6883267322555,168.312984835356,"0-0.5","0",14,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk","adult",1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-16,15H 36M 45S,2025,8,16,"winter","afternoon",-46.643226519227,168.343095481396,"0-0.5","0",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,15H 36M 52S,2025,8,16,"winter","afternoon",-46.6426282608882,168.34358766675,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,15H 38M 12S,2025,8,16,"winter","afternoon",-46.6341938870028,168.349474780262,"0-0.5","2",14,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_W",NA,NA,NA,"Buller's mollymawk"
2025-08-16,15H 40M 6S,2025,8,16,"winter","afternoon",-46.6217289492488,168.358150720596,"0-0.5","2",14,"seabirds",NA,"shag","shag_sp",NA,2,"flying_N",NA,NA,NA,"Unknown shag"
2025-08-16,15H 41M 31S,2025,8,16,"winter","afternoon",-46.6122992662713,168.363037453964,"0-0.5","2",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,16H 27M 58S,2025,8,16,"winter","afternoon",-46.6063345782459,168.360185762867,"0-0.5","2",15,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,16H 29M 33S,2025,8,16,"winter","afternoon",-46.616211142391,168.361890725791,"0-0.5","2",15,"seabirds",NA,"shag","pied_shag",NA,2,"flying_S",NA,NA,NA,"Pied shag"
2025-08-16,16H 30M 12S,2025,8,16,"winter","afternoon",-46.6202323604375,168.359768092632,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,16H 30M 26S,2025,8,16,"winter","afternoon",-46.6215213714167,168.358631925657,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,16H 33M 42S,2025,8,16,"winter","afternoon",-46.6390489367768,168.341464865953,"0.5-1","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_S",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,16H 39M 19S,2025,8,16,"winter","afternoon",-46.6732420725748,168.315036054701,"0.5-1","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-16,16H 39M 50S,2025,8,16,"winter","afternoon",-46.6764300875366,168.312601195648,"0.5-1","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_E",NA,NA,NA,"Buller's mollymawk"
2025-08-16,16H 41M 16S,2025,8,16,"winter","afternoon",-46.6850233823061,168.305599875748,"0.5-1","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,16H 41M 49S,2025,8,16,"winter","afternoon",-46.6884662071243,168.303190581501,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-16,16H 42M 22S,2025,8,16,"winter","afternoon",-46.691794032231,168.300551455468,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-16,16H 42M 56S,2025,8,16,"winter","afternoon",-46.6951755434275,168.297763634473,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,2,"flying_S",NA,NA,NA,"Buller's mollymawk"
2025-08-16,16H 43M 54S,2025,8,16,"winter","afternoon",-46.7012551054358,168.293209830299,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_W",NA,NA,NA,"Buller's mollymawk"
2025-08-16,16H 44M 18S,2025,8,16,"winter","afternoon",-46.7035518307239,168.291591284797,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_W",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,16H 46M 43S,2025,8,16,"winter","afternoon",-46.7188985086977,168.281298140064,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_S",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,16H 49M 32S,2025,8,16,"winter","afternoon",-46.736945793964,168.269730946049,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"sitting_on_water",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,16H 50M 8S,2025,8,16,"winter","afternoon",-46.74079392571,168.267174800858,"0-0.5","1",15,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_W",NA,NA,NA,"Common diving petrel"
2025-08-16,16H 51M 36S,2025,8,16,"winter","afternoon",-46.7501676175743,168.261164138094,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp","dont_know",2,"sitting_on_water","0-50m",NA,"100; m ahead","Unknown (Thalassarche) mollymawk"
2025-08-16,16H 51M 59S,2025,8,16,"winter","afternoon",-46.7526235571131,168.259679619223,"0-0.5","1",15,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-08-16,16H 52M 45S,2025,8,16,"winter","afternoon",-46.7575889546424,168.256587199867,"0-0.5","1",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"The diving petrel at the emd of tne last trip may be flutterimg",NA
2025-08-16,16H 53M 10S,2025,8,16,"winter","afternoon",-46.7602090537548,168.255135957152,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-16,16H 54M 58S,2025,8,16,"winter","afternoon",-46.7716485075653,168.247425444424,"0-0.5","1",15,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,2,"flying_S",NA,NA,NA,"Common diving petrel"
2025-08-16,16H 57M 7S,2025,8,16,"winter","afternoon",-46.7855123849586,168.238110970706,"0-0.5","1",15,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_E",NA,NA,NA,"Common diving petrel"
2025-08-16,16H 57M 48S,2025,8,16,"winter","afternoon",-46.7896364070475,168.235323987901,"0-0.5","1",15,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","0-50m",NA,NA,"Common diving petrel"
2025-08-16,17H 0M 1S,2025,8,16,"winter","afternoon",-46.8038828345016,168.225795356557,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,17H 4M 42S,2025,8,16,"winter","afternoon",-46.8323459336534,168.203313332051,"0-0.5","1",15,"seabirds",NA,"shag","shag_sp",NA,1,"flying_E",NA,NA,NA,"Unknown shag"
2025-08-16,17H 5M 21S,2025,8,16,"winter","afternoon",-46.8363002641127,168.200021004304,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,6,"sitting_on_water",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,17H 5M 53S,2025,8,16,"winter","afternoon",-46.8395953578874,168.197260759771,"0-0.5","1",15,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_S",NA,NA,NA,"Common diving petrel"
2025-08-16,17H 7M 58S,2025,8,16,"winter","afternoon",-46.8523111240938,168.186553465202,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_E",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,17H 8M 40S,2025,8,16,"winter","afternoon",-46.8565844278783,168.182824356481,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_W",NA,NA,NA,"Buller's mollymawk"
2025-08-16,17H 11M 46S,2025,8,16,"winter","afternoon",-46.8750834558159,168.165159160271,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"sitting_on_water",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,17H 11M 57S,2025,8,16,"winter","afternoon",-46.8761360133067,168.164002373815,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_N",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,17H 12M 8S,2025,8,16,"winter","afternoon",-46.8771743215621,168.162847599015,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,17H 12M 27S,2025,8,16,"winter","afternoon",-46.8789763050154,168.160826638341,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-16,17H 12M 54S,2025,8,16,"winter","afternoon",-46.8814539536834,168.15783681348,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-16,17H 13M 42S,2025,8,16,"winter","afternoon",-46.8858349649236,168.152583958581,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"sitting_on_water",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,17H 14M 7S,2025,8,16,"winter","afternoon",-46.8879035348073,168.149457760155,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"sitting_on_water","100-200m",NA,NA,"Buller's mollymawk"
2025-08-16,17H 14M 16S,2025,8,16,"winter","afternoon",-46.888537039049,168.148228889331,"0-0.5","1",15,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,2,"flying_S",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-16,17H 14M 24S,2025,8,16,"winter","afternoon",-46.8889819085598,168.147252397612,"0-0.5","1",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,7H 57M 10S,2025,8,17,"winter","morning",-46.8888918,168.1477929,"0-0.5","1",16,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,7H 57M 36S,2025,8,17,"winter","morning",-46.8866478,168.1513613,"0-0.5","1",16,"seabirds",NA,"shag","pied_shag",NA,1,"flying_S",NA,NA,NA,"Pied shag"
2025-08-17,7H 58M 12S,2025,8,17,"winter","morning",-46.8834799,168.1551015,"0-0.5","1",16,"seabirds",NA,"gull","red-billed_gull",NA,4,"flying_S",NA,NA,NA,"Red-billed gull"
2025-08-17,7H 58M 56S,2025,8,17,"winter","morning",-46.87949158,168.1592168,"0-0.5","1",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Rain on window",NA
2025-08-17,7H 59M 6S,2025,8,17,"winter","morning",-46.87851962,168.1601564,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,7H 59M 10S,2025,8,17,"winter","morning",-46.87813552,168.1605341,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,8H 0M 7S,2025,8,17,"winter","morning",-46.87270497,168.1654808,"0-0.5","2",16,"seabirds",NA,"shag","pied_shag",NA,2,"flying_E",NA,NA,NA,"Pied shag"
2025-08-17,8H 2M 31S,2025,8,17,"winter","morning",-46.85900382,168.1783291,"0-0.5","2",16,"seabirds",NA,"shag","pied_shag",NA,1,"sitting_on_water","50-100m",NA,NA,"Pied shag"
2025-08-17,8H 2M 47S,2025,8,17,"winter","morning",-46.85746742,168.1797456,"0-0.5","2",16,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","0-50m",NA,NA,"Common diving petrel"
2025-08-17,8H 3M 7S,2025,8,17,"winter","morning",-46.85542006,168.1815579,"0-0.5","2",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Vis is pretty bad rn",NA
2025-08-17,8H 10M 50S,2025,8,17,"winter","morning",-46.80964606,168.2205246,"0-0.5","2",16,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"sitting_on_water","0-50m",NA,NA,"Buller's mollymawk"
2025-08-17,8H 11M 9S,2025,8,17,"winter","morning",-46.80767523,168.2222995,"0-0.5","2",16,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_W",NA,NA,NA,"Common diving petrel"
2025-08-17,8H 14M 48S,2025,8,17,"winter","morning",-46.78584133,168.2404533,"0-0.5","2",16,"seabirds",NA,"shearwater","fluttering_Hutton's_shearwater","dont_know",1,"flying_W",NA,NA,"Perhaps? Caitlin said it was gliding like the fluttering","Fluttering/Hutton's shearwater"
2025-08-17,8H 24M 24S,2025,8,17,"winter","morning",-46.72873832,168.2881694,"0-0.5","2",16,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-17,8H 26M 18S,2025,8,17,"winter","morning",-46.71730197,168.2971741,"0-0.5","2",16,"seabirds",NA,"petrel","Cape_pigeon",NA,1,"flying_W",NA,NA,NA,"Cape petrel"
2025-08-17,8H 30M 22S,2025,8,17,"winter","morning",-46.69239099,168.3157263,"0-0.5","2",16,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_S",NA,NA,NA,"Buller's mollymawk"
2025-08-17,8H 34M 23S,2025,8,17,"winter","morning",-46.66752964,168.3332738,"0-0.5","2",16,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_E",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-17,8H 34M 57S,2025,8,17,"winter","morning",-46.66401695,168.3357794,"0-0.5","2",16,"seabirds",NA,"gull","red-billed_gull",NA,1,"flying_N",NA,NA,NA,"Red-billed gull"
2025-08-17,8H 36M 17S,2025,8,17,"winter","morning",-46.65558522,168.340769,"0-0.5","2",16,"seabirds",NA,"shag","pied_shag",NA,1,"flying_W",NA,NA,NA,"Pied shag"
2025-08-17,8H 39M 40S,2025,8,17,"winter","morning",-46.63428068,168.3531709,"0-0.5","2",16,"seabirds",NA,"shag","stewart_island_shag",NA,1,"flying_E",NA,"bronze",NA,"Stewart Island shag"
2025-08-17,8H 42M 25S,2025,8,17,"winter","morning",-46.61638406,168.3611559,"0-0.5","2",16,"seabirds",NA,"tern","tern_sp",NA,2,"flying_E",NA,NA,NA,"Unknown tern"
2025-08-17,8H 43M 9S,2025,8,17,"winter","morning",-46.6117161,168.3637131,"0-0.5","2",16,"seabirds",NA,"gull","red-billed_gull",NA,7,"flying_W",NA,NA,NA,"Red-billed gull"
2025-08-17,8H 43M 49S,2025,8,17,"winter","morning",-46.60729988,168.3630399,"0-0.5","2",16,"seabirds",NA,"tern","white-fronted_tern",NA,1,"flying_W",NA,NA,NA,"White-fronted tern"
2025-08-17,8H 43M 55S,2025,8,17,"winter","morning",-46.60641882,168.3626476,"0-0.5","2",16,"seabirds",NA,"gull","black-billed_gull",NA,NA,"flying_W",NA,NA,NA,"Black-billed gull"
2025-08-17,8H 45M 40S,2025,8,17,"winter","morning",-46.59856573,168.3511538,"0-0.5","2",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,9H 42M 58S,2025,8,17,"winter","morning",-46.60462123,168.3608469,"0-0.5","2",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Clear vis",NA
2025-08-17,9H 43M 3S,2025,8,17,"winter","morning",-46.60508429,168.3611585,"0-0.5","2",17,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,9H 43M 35S,2025,8,17,"winter","morning",-46.60861215,168.3632099,"0-0.5","2",17,"seabirds",NA,"mollymawk_sooty","Thalassarche_sp",NA,1,"flying_N",NA,NA,NA,"Unknown (Thalassarche) mollymawk"
2025-08-17,9H 44M 9S,2025,8,17,"winter","morning",-46.61285524,168.3632135,"0-0.5","2",17,"seabirds",NA,"tern","tern_sp",NA,2,"flying_E",NA,NA,NA,"Unknown tern"
2025-08-17,9H 44M 16S,2025,8,17,"winter","morning",-46.61343954,168.362976,"0-0.5","2",17,"seabirds",NA,"gull","red-billed_gull",NA,1,"flying_E",NA,NA,NA,"Red-billed gull"
2025-08-17,9H 45M 36S,2025,8,17,"winter","morning",-46.62270787,168.3591813,"0-0.5","2",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,9H 45M 42S,2025,8,17,"winter","morning",-46.62323836,168.3588452,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,9H 46M 13S,2025,8,17,"winter","morning",-46.62660814,168.3561326,"0.5-1","1",17,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_W",NA,NA,NA,"Buller's mollymawk"
2025-08-17,9H 46M 25S,2025,8,17,"winter","morning",-46.62782238,168.355488,"0.5-1","1",17,"seabirds",NA,"gull","black-backed_gull",NA,1,"flying_N",NA,NA,NA,"Black-backed gull"
2025-08-17,9H 46M 51S,2025,8,17,"winter","morning",-46.6306706,168.3547877,"0.5-1","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,9H 47M 14S,2025,8,17,"winter","morning",-46.63329648,168.3546991,"0-0.5","1",17,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"sitting_on_water","0-50m",NA,NA,"Common diving petrel"
2025-08-17,9H 49M 33S,2025,8,17,"winter","morning",-46.64749777,168.3452589,"0-0.5","1",17,"seabirds",NA,"tern","white-fronted_tern",NA,1,"flying_W",NA,NA,NA,"White-fronted tern"
2025-08-17,9H 50M 33S,2025,8,17,"winter","morning",-46.65339544,168.3406398,"0-0.5","1",17,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_S",NA,NA,NA,"Buller's mollymawk"
2025-08-17,9H 56M 12S,2025,8,17,"winter","morning",-46.685022,168.3099504,"0-0.5","1",17,"seabirds",NA,"shag","stewart_island_shag",NA,1,"flying_W",NA,"bronze",NA,"Stewart Island shag"
2025-08-17,9H 57M 0S,2025,8,17,"winter","morning",-46.68995965,168.3068167,"0-0.5","1",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Sea lion? DIRECTLY INFROMT OF BOAT",NA
2025-08-17,10H 8M 52S,2025,8,17,"winter","morning",-46.76250008,168.2579458,"0-0.5","1",17,"seabirds",NA,"tern","white-fronted_tern",NA,1,"flying_W",NA,NA,NA,"White-fronted tern"
2025-08-17,10H 9M 19S,2025,8,17,"winter","morning",-46.76526636,168.2558293,"0-0.5","1",17,"seabirds",NA,"shag","spotted_shag",NA,1,"flying_E",NA,NA,NA,"Spotted shag"
2025-08-17,10H 12M 53S,2025,8,17,"winter","morning",-46.78674394,168.2402638,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,10H 19M 56S,2025,8,17,"winter","morning",-46.82829437,168.2068478,"0-0.5","1",17,"seabirds",NA,"mollymawk_sooty","black-browed_mollymawk","dont_know",1,"sitting_on_water","0-50m",NA,"White face yellow beak","Black-browed mollymawk"
2025-08-17,10H 20M 9S,2025,8,17,"winter","morning",-46.82959277,168.2058571,"0-0.5","1",17,"seabirds",NA,"shag","pied_shag",NA,1,"sitting_on_water","50-100m",NA,NA,"Pied shag"
2025-08-17,10H 20M 34S,2025,8,17,"winter","morning",-46.83209414,168.2036839,"0-0.5","1",17,"seabirds",NA,"tern","black-fronted_tern",NA,NA,"flying_N",NA,NA,NA,"Black-fronted tern"
2025-08-17,10H 22M 5S,2025,8,17,"winter","morning",-46.84087917,168.1959658,"0-0.5","1",17,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk","adult",1,"sitting_on_water","0-50m",NA,NA,"Buller's mollymawk"
2025-08-17,10H 22M 26S,2025,8,17,"winter","morning",-46.84294996,168.1941134,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,10H 23M 29S,2025,8,17,"winter","morning",-46.84875875,168.1886876,"0-0.5","1",17,"seabirds",NA,"tern","black-fronted_tern",NA,1,"flying_N",NA,NA,NA,"Black-fronted tern"
2025-08-17,10H 27M 15S,2025,8,17,"winter","morning",-46.86995381,168.1684751,"0-0.5","1",17,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_N",NA,NA,NA,"Buller's mollymawk"
2025-08-17,10H 28M 23S,2025,8,17,"winter","morning",-46.87625516,168.162393,"0-0.5","1",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Rain",NA
2025-08-17,10H 29M 26S,2025,8,17,"winter","morning",-46.88221817,168.1563515,"0-0.5","1",17,"seabirds",NA,"shag","stewart_island_shag",NA,1,"sitting_on_water","50-100m","pied",NA,"Stewart Island shag"
2025-08-17,10H 29M 40S,2025,8,17,"winter","morning",-46.88334315,168.1552265,"0-0.5","1",17,"seabirds",NA,"gull","black-backed_gull",NA,1,"flying_N",NA,NA,NA,"Black-backed gull"
2025-08-17,10H 29M 50S,2025,8,17,"winter","morning",-46.88436658,168.1541275,"0-0.5","1",17,"seabirds",NA,"shag","shag_sp",NA,1,"sitting_on_water","0-50m",NA,NA,"Unknown shag"
2025-08-17,10H 29M 56S,2025,8,17,"winter","morning",-46.88493496,168.1535542,"0-0.5","1",17,"seabirds",NA,"gull","black-backed_gull",NA,1,"flying_S",NA,NA,NA,"Black-backed gull"
2025-08-17,10H 30M 27S,2025,8,17,"winter","morning",-46.88761855,168.1501956,"0-0.5","1",17,"seabirds",NA,"gull","black-backed_gull",NA,7,"sitting_on_water","100-200m",NA,NA,"Black-backed gull"
2025-08-17,10H 30M 42S,2025,8,17,"winter","morning",-46.8886859,168.1480367,"0-0.5","1",NA,"effort","OFF",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,15H 2M 43S,2025,8,17,"winter","afternoon",-46.89162254,168.1415955,"0-0.5","1",18,"effort","ON",NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,15H 4M 18S,2025,8,17,"winter","afternoon",-46.88464863,168.1538249,"0-0.5","1",18,"seabirds",NA,"gull","red-billed_gull",NA,1,"flying_S",NA,NA,NA,"Red-billed gull"
2025-08-17,15H 5M 16S,2025,8,17,"winter","afternoon",-46.87899231,168.1589198,"0-0.5","1",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,15H 5M 22S,2025,8,17,"winter","afternoon",-46.87839716,168.159445,"0-0.5","0",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,15H 7M 4S,2025,8,17,"winter","afternoon",-46.8681621,168.1680051,"0-0.5","0",18,"seabirds",NA,"skua","shearwater_sp","dont_know",1,"flying_E",NA,NA,"Potentially a blakc back gull or gismt petrel","Unknown shearwater"
2025-08-17,15H 7M 46S,2025,8,17,"winter","afternoon",-46.86390162,168.1715675,"0-0.5","0",18,"seabirds",NA,"diving_petrel","common_diving_petrel",NA,1,"flying_W",NA,NA,NA,"Common diving petrel"
2025-08-17,15H 10M 39S,2025,8,17,"winter","afternoon",-46.84801158,168.1855383,"0-0.5","0",NA,"note",NA,NA,NA,NA,NA,NA,NA,NA,"Mussel float",NA
2025-08-17,15H 10M 48S,2025,8,17,"winter","afternoon",-46.84771185,168.1857726,"0-0.5","0",18,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_S",NA,NA,NA,"Buller's mollymawk"
2025-08-17,15H 12M 37S,2025,8,17,"winter","afternoon",-46.84431211,168.1888448,"0-0.5","0",18,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"flying_W",NA,NA,NA,"Buller's mollymawk"
2025-08-17,15H 13M 21S,2025,8,17,"winter","afternoon",-46.84013209,168.1928002,"0-0.5","0",NA,"weather_conditions",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-08-17,15H 13M 56S,2025,8,17,"winter","afternoon",-46.8367658,168.1957485,"0-0.5","1",18,"seabirds",NA,"shag","stewart_island_shag",NA,1,"flying_N",NA,"pied",NA,"Stewart Island shag"
2025-08-17,15H 14M 40S,2025,8,17,"winter","afternoon",-46.83212591,168.1994752,"0-0.5","1",18,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"sitting_on_water","50-100m",NA,NA,"Buller's mollymawk"
2025-08-17,15H 15M 0S,2025,8,17,"winter","afternoon",-46.830186,168.200877,"0-0.5","1",18,"seabirds",NA,"shag","stewart_island_shag",NA,1,"sitting_on_water","100-200m","dont_know",NA,"Stewart Island shag"
2025-08-17,15H 16M 16S,2025,8,17,"winter","afternoon",-46.82242457,168.2068922,"0-0.5","1",18,"seabirds",NA,"shag","shag_sp",NA,1,"sitting_on_water",NA,NA,NA,"Unknown shag"
2025-08-17,15H 16M 50S,2025,8,17,"winter","afternoon",-46.81909226,168.209553,"0-0.5","1",18,"seabirds",NA,"shag","stewart_island_shag",NA,1,"sitting_on_water; sitting_on_water","50-100m","pied",NA,"Stewart Island shag"
2025-08-17,15H 17M 55S,2025,8,17,"winter","afternoon",-46.8127552,168.2151261,"0-0.5","1",18,"seabirds",NA,"mollymawk_sooty","Buller's_mollymawk",NA,1,"sitting_on_water; sitting_on_water",NA,NA,NA,"Buller's mollymawk"
2025-08-17,15H 18M 7S,2025,8,17,"winter","afternoon",-46.81167109,168.2160347,"0-0.5","1",18,"seabirds",NA,"gull","red-billed_gull",NA,1,"sitting_on_water; sitting_on_water",NA,NA,NA,"Red-billed gull"
2025-08-17,15H 18M 50S,2025,8,17,"winter","afternoon",-46.80729469,168.2195194,"0-0.5","1",18,"seabirds",NA,"penguin","blue_penguin","dont_know",1,"sitting_on_water; sitting_on_water","0-50m",NA,"3 minutes ago next to thr other thing on the water","Blue penguin"
2025-08-17,15H 19M 17S,2025,8,17,"winter","afternoon",-46.80455955,168.2216622,"0-0.5","1",18,"seabirds",NA,"shag","stewart_island_shag",NA,1,"sitting_on_water",NA,"pied",NA,"Stewart Island shag"
