"date","id","year","month","day","season","time_of_day","time","lat","lon","swell","beaufort","home_screen","effort","age","species","species_nice_name","group","count","behaviour","distance_band","shag_plumage","scientific_name","dist_to_coast","dist_to_mainland","region_mainland","region_islands"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 18M 2S",-46.8112543830648,168.213582672179,"0-0.5",0,"seabirds",NA,NA,"southern_royal_albatross","Southern royal albatross","albatross",1,"flying_S",NA,NA,"Diomedea epomophora",1806.93332320981,7623.62250805711,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 18M 47S",-46.8067440390587,168.21699930355,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_N",NA,NA,"Pelecanoides urinatrix",1735.68946528915,8168.5714047116,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 18M 57S",-46.8057331815362,168.217711932957,"0-0.5",0,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",4,"flying_E",NA,NA,"Ardenna grisea",1747.95975873486,8288.37452502434,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 19M 19S",-46.8034377554432,168.219495937228,"0-0.5",0,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",1797.47610903145,8569.301462443,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 19M 4S",-46.8049231544137,168.218342252076,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",1760.41696133826,8387.48483775565,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 19M 55S",-46.7997348820791,168.22213858366,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_W",NA,NA,"Pelecanoides urinatrix",1975.83788302612,9011.90130951268,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 20M 32S",-46.7960428632796,168.224776787683,"0-0.5",0,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",3,"flying_W",NA,"pied","Leucocarbo chalconotus",2234.40614420561,9454.86239656847,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 20M 43S",-46.7948341928422,168.225584970787,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"flying_E",NA,NA,"Pelecanoides urinatrix",2333.8803340169,9597.4642396032,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 20M 59S",-46.7933036154136,168.226625500247,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",7,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",2466.39337422968,9779.09651096044,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 20M 5S",-46.7987994616851,168.222766639665,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_S",NA,NA,"Pelecanoides urinatrix",2036.38759140659,9122.00408835296,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 21M 16S",-46.7915676813573,168.227717410773,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",4,"sitting_on_water",NA,NA,"Pelecanoides urinatrix",2619.51690752605,9981.13441199053,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 21M 30S",-46.7901012673974,168.228774033487,"0-0.5",0,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",1,"sitting_on_water","0-50m",NA,"Eudyptula minor",2743.44987764819,10158.4762487923,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 21M 46S",-46.7885788623244,168.229853957891,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_E",NA,NA,"Pelecanoides urinatrix",2878.99774346609,10341.9454767541,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 21M 54S",-46.7876786459237,168.230511266738,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",2961.48146034872,10451.4014866535,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 21M 9S",-46.7922796402127,168.227241821587,"0-0.5",0,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_E",NA,NA,"Pelecanoides urinatrix",2560.65144230994,9896.89405156898,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 22M 28S",-46.7844254197553,168.233057940379,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"flying_E",NA,NA,"Pelecanoides urinatrix",3271.80467864228,10855.4282621128,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 22M 38S",-46.7833532067016,168.233908955008,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_N",NA,NA,"Pelecanoides urinatrix",3378.62593178623,10989.2425871945,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 22M 5S",-46.7865987634286,168.231334537268,"0-0.5",0,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_E",NA,NA,"Ardenna grisea",3062.2722633427,10584.4154135354,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 23M 26S",-46.778549705632,168.237456008792,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_N",NA,NA,"Pelecanoides urinatrix",3880.63891270431,11576.978045889,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 23M 38S",-46.7775369202718,168.238219432533,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_E",NA,NA,"Pelecanoides urinatrix",3989.82606313372,11701.7583311905,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 23M 46S",-46.7766491090879,168.238889481872,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_N",NA,NA,"Pelecanoides urinatrix",4086.37066739331,11811.2143639445,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 23M 7S",-46.7805786291137,168.235965790227,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3665.0044595539,11328.9598696903,"Offshore","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 24M 18S",-46.7734363675117,168.241187464446,"0-0.5",1,"seabirds",NA,NA,"other_petrel","Unknown petrel","petrel",1,"flying_E",NA,NA,"Procellariidae (petrel) spp.",4441.35058525554,12201.769271895,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 24M 26S",-46.7726604547352,168.241817867383,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_E",NA,NA,"Pelecanoides urinatrix",4528.25035944315,12299.603814845,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 24M 48S",-46.7704886617139,168.243472119793,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",7,"flying_N",NA,NA,"Pelecanoides urinatrix",4773.55555781331,12568.5126748822,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 25M 17S",-46.7676025629044,168.245551167056,"0-0.5",1,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",1,"sitting_on_water","50-100m",NA,"Eudyptula minor",5102.84334635879,12920.7133143549,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 25M 31S",-46.7660568561405,168.246553726494,"0-0.5",1,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",2,"sitting_on_water","0-50m",NA,"Eudyptula minor",5279.96863439315,13104.4853705462,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 25M 8S",-46.76850667689,168.244912717491,"0-0.5",1,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",2,"sitting_on_water","0-50m",NA,"Eudyptula minor",4999.36758197747,12810.9273300745,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 26M 16S",-46.7616377491504,168.249712530524,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",15,"flying_E",NA,NA,"Pelecanoides urinatrix",5792.70018673943,13643.5427380429,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 26M 25S",-46.7607337608933,168.250362463295,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",7,"flying_N",NA,NA,"Pelecanoides urinatrix",5898.38212738958,13754.0614470462,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 26M 38S",-46.7594932811335,168.251138459891,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",13,"flying_E",NA,NA,"Pelecanoides urinatrix",6042.63353804436,13900.6287311803,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 26M 58S",-46.7574573168531,168.252457855269,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",4,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",6280.46606160581,14143.3630416132,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 26M 5S",-46.7627445794642,168.248889762908,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",4,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",5663.41729418433,13507.0564171097,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 27M 51S",-46.7520261369646,168.256193585694,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",27,"flying_N",NA,NA,"Pelecanoides urinatrix",6921.04333531026,14801.1116035877,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 27M 7S",-46.7564406339079,168.253131508827,"0-0.5",1,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",1,"sitting_on_water","0-50m",NA,"Eudyptula minor",6399.67406600285,14265.2906007273,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 28M 16S",-46.7495468119159,168.25802821666,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",7216.86488538439,14883.6995284937,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 28M 30S",-46.7482350021601,168.258908735588,"0-0.5",1,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"flying_S",NA,NA,"Thalassarche bulleri",7372.54562261394,14723.3583548697,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 28M 3S",-46.7508271895349,168.257052227855,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",8,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",7063.57613487826,14947.908520241,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 28M 47S",-46.746471952647,168.260121010244,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",4,"flying_N",NA,NA,"Pelecanoides urinatrix",7582.52138772818,14507.0566315263,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 29M 54S",-46.7398930806667,168.265447458252,"0-0.5",1,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",1,"sitting_on_water","0-50m",NA,"Eudyptula minor",8382.49135105717,13677.7638078576,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 30M 53S",-46.7342682788149,168.269905289635,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","50-100m",NA,"Pelecanoides urinatrix",9069.90221585388,12972.0739609753,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 30M 5S",-46.7389109730721,168.266185484827,"0-0.5",1,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_N",NA,NA,"Pelecanoides urinatrix",8501.53153301122,13555.6122883632,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 31M 35S",-46.7301820171997,168.272891845554,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",9566.61807692959,12466.5756415485,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 31M 46S",-46.7290078802034,168.273792313412,"0-0.5",2,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",8,"sitting_on_water","50-100m",NA,"Eudyptula minor",9710.39343392837,12320.2375534399,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 32M 12S",-46.7265957780182,168.275613700971,"0-0.5",2,"seabirds",NA,NA,"Buller's_mollymawk","Buller's mollymawk","mollymawk_sooty",1,"sitting_on_water","50-100m",NA,"Thalassarche bulleri",10005.5268160998,12020.4484656976,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 32M 25S",-46.7253470420837,168.276480808854,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_N",NA,NA,"Pelecanoides urinatrix",10156.9341022926,11867.2920737755,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 34M 47S",-46.7116408701986,168.28743763268,"0-0.5",2,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",4,"sitting_on_water","0-50m",NA,"Eudyptula minor",10151.5573612925,10151.5572679707,"Offshore","Offshore"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 49M 6S",-46.6294484306127,168.352213148028,"0-0.5",0,"seabirds",NA,NA,"white-fronted_tern","White-fronted tern","tern",1,"flying_E",NA,NA,"Sterna striata",752.636496683515,752.636446969603,"Coastal","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 4M 41S",-46.8889407115057,168.148062089458,"0-0.5",1,"seabirds",NA,NA,"white-fronted_tern","White-fronted tern","tern",1,"flying_S",NA,NA,"Sterna striata",131.874895137563,131.874855542463,"Coastal","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 50M 7S",-46.6236274922267,168.357464661822,"0-0.5",0,"seabirds",NA,NA,"red-billed_gull","Red-billed gull","gull",1,"flying_N",NA,NA,"Chroicocephalus novaehollandiae scopulinus",480.102600236259,480.10250385195,"Coastal","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 52M 24S",-46.6104490449652,168.363321265206,"0-0.5",0,"seabirds",NA,NA,"black-backed_gull","Black-backed gull","gull",1,"flying_N",NA,NA,"Larus dominicanus",314.4049572414,314.404994591629,"Coastal","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 5M 43S",-46.8843313772231,168.154518585652,"0-0.5",0,"seabirds",NA,NA,"stewart_island_shag","Stewart Island shag","shag",1,"flying_W",NA,"bronze","Leucocarbo chalconotus",463.37793207306,463.378016213289,"Coastal","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 7M 9S",-46.8760873144493,168.16218492575,"0-0.5",0,"seabirds",NA,NA,"white-fronted_tern","White-fronted tern","tern",1,"flying_W",NA,NA,"Sterna striata",970.911998815525,970.911986725795,"Coastal","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 8M 26S",-46.8685104511678,168.168455092236,"0-0.5",0,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",4,"sitting_on_water","0-50m",NA,"Eudyptula minor",1152.42219461555,1763.84575732768,"Coastal","Coastal"
"2026-01-18",54,2026,"January",18,"Summer","morning","8H 9M 1S",-46.8651005253196,168.171358583495,"0-0.5",0,"seabirds",NA,NA,"blue_penguin","Blue penguin","penguin",4,"sitting_on_water","100-200m",NA,"Eudyptula minor",754.559791165296,2038.61319234078,"Coastal","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 12M 58S",-46.7504101060331,168.258246062323,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",7125.51759246391,14966.7880192725,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 14M 29S",-46.7591462703422,168.251372231171,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",6083.2027202592,13942.3812752362,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 15M 19S",-46.763671701774,168.247807910666,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_N",NA,NA,"Pelecanoides urinatrix",5552.55061572833,13375.2371888163,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 15M 52S",-46.7668908135965,168.245330723003,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",5180.68693860574,12974.6746430396,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 16M 12S",-46.7688096407801,168.243949552998,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",4961.74605736579,12740.3309982288,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 16M 19S",-46.7695730226114,168.243372794241,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",4,"flying_E",NA,NA,"Pelecanoides urinatrix",4874.95661809563,12645.9077007067,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 16M 26S",-46.7701211152598,168.242899132892,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water",NA,NA,"Pelecanoides urinatrix",4812.69092176173,12575.4363243455,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 17M 48S",-46.7776839388534,168.236994585022,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3979.06912374948,11632.3774966635,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 17M 6S",-46.7738290596753,168.239899585024,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",4398.00036114197,12108.0999412919,"Offshore","Offshore"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 18M 20S",-46.7808206984773,168.234594007954,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3650.10529866656,11244.0062609077,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 18M 28S",-46.7815765785053,168.234007610008,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3572.87968177577,11150.1102558874,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 18M 7S",-46.7794858384877,168.235633280128,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_W",NA,NA,"Ardenna grisea",3788.44856564613,11410.047460674,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 19M 12S",-46.7857022350654,168.230723831803,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3170.13792820657,10634.1402188474,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 19M 21S",-46.7864692630246,168.230158220977,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",3098.31272934652,10540.387222272,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 19M 28S",-46.7872278671712,168.229548269883,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_S",NA,NA,"Pelecanoides urinatrix",3029.64394198911,10445.3241889367,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 19M 35S",-46.7878924682736,168.228987939656,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"flying_E",NA,NA,"Pelecanoides urinatrix",2971.33823629431,10360.8401324666,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 19M 53S",-46.7894679727033,168.2276492659,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",8,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",2838.86087155651,10160.1320512186,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 19M 5S",-46.7850447585806,168.231247700751,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_E",NA,NA,"Pelecanoides urinatrix",3232.01695184482,10716.3494733636,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 20M 14S",-46.7915201140568,168.225979674608,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"flying_E",NA,NA,"Pelecanoides urinatrix",2670.09254264276,9902.33758053998,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 20M 23S",-46.7923681531101,168.225321695209,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_S",NA,NA,"Pelecanoides urinatrix",2597.32519283008,9797.37796429489,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 20M 37S",-46.7937057372183,168.224263647571,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",5,"flying_E",NA,NA,"Pelecanoides urinatrix",2488.14120162083,9630.94569181402,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 20M 45S",-46.7945699533448,168.223551688716,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",4,"flying_E",NA,NA,"Pelecanoides urinatrix",2422.17138432621,9522.10938939134,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 20M 53S",-46.7952076485381,168.22294794023,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",2378.27169822123,9438.0689492581,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 20M 6S",-46.7907657008618,168.226578980684,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",14,"flying_E",NA,NA,"Pelecanoides urinatrix",2735.23258145861,9996.4029801183,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 21M 11S",-46.7968699056655,168.221235936508,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_E",NA,NA,"Pelecanoides urinatrix",2280.13570839569,9212.4115954977,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 21M 26S",-46.7980670928955,168.220114102587,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",4,"flying_E",NA,NA,"Pelecanoides urinatrix",2216.15870940411,9055.24936634999,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 21M 2S",-46.7960141971707,168.222146127373,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",2327.36516076567,9329.95725344146,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 21M 40S",-46.7994649847969,168.218850782141,"0-0.5",2,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"flying_E",NA,NA,"Thalassarche spp.",2151.5081380596,8874.03255304772,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 21M 47S",-46.8001209944487,168.218280812725,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",5,"flying_E",NA,NA,"Pelecanoides urinatrix",2124.74713496876,8790.11902955975,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 21M 58S",-46.8011473165825,168.217445388436,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"sitting_on_water","0-50m",NA,"Pelecanoides urinatrix",2086.06579028995,8661.60330806017,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 22M 14S",-46.8026965856552,168.216265887022,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",2,"flying_E",NA,NA,"Pelecanoides urinatrix",2037.36232154194,8471.70673538611,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 22M 44S",-46.8054317682981,168.214023644105,"0-0.5",2,"seabirds",NA,NA,"sooty_shearwater","Sooty shearwater","shearwater",1,"flying_N",NA,NA,"Ardenna grisea",2004.68329785904,8129.08658833892,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 22M 6S",-46.8019339162856,168.216902241111,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"flying_E",NA,NA,"Pelecanoides urinatrix",2056.04492944848,8567.87285194605,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 23M 18S",-46.8089963821694,168.211476719007,"0-0.5",2,"seabirds",NA,NA,"Thalassarche_sp","Unknown (Thalassarche) mollymawk","mollymawk_sooty",1,"sitting_on_water","200+",NA,"Thalassarche spp.",2024.22027207983,7702.14953144147,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 23M 39S",-46.8109680572525,168.210188504308,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",1,"flying_E",NA,NA,"Pelecanoides urinatrix",1979.70063200844,7472.81099484941,"Offshore","Coastal"
"2026-01-19",61,2026,"January",19,"Summer","morning","10H 23M 6S",-46.8078209459782,168.212354471907,"0-0.5",2,"seabirds",NA,NA,"common_diving_petrel","Common diving petrel","diving_petrel",3,"flying_E",NA,NA,"Pelecanoides urinatrix",2004.42534855661,7844.64218948715,"Offshore","Coastal"
